id,sentencia original,label,len_chars,len_words
770376998082506752,@goetha Jajaja ahí tenemos gustos diferentes pero así tb se puede hablar de todo  #TonyYSorayaEnMalaga,P,102,15
791704540022185985,".@macielguillermo Guillermo, avisale a las Naciones Unidas que dice Bonomi que los datos que dan están equivocados",N,114,17
769966461045571584,@Hectorfernandez @Alaves Pellegrino ha dotado al equipo una gran consistencia defensiva. Y buenos fichajes,P,106,14
813065792782798848,Escuchar ritmo romántica va a hacer que me suicide,NEU,50,9
791859709590503425,@mariapaolini5 jaja creo que te copio ! son bastante insufribles ! hasta mañana y que descanses !,NEU,97,17
800554650890108929,Pq nunca puedo tener un perro propio?,N,37,7
815236344796454914,Haikyuu debería tener alrededor de 4400 capítulos para vivir feliz hasta los 95 años,NEU,84,14
805148960306380804,"@Eeugenitaa @florbst emmm, feliz cumpleaños! (era eso?)",P,55,7
760952759466225664,"@andyygmes eres como muy tierna jajaja justo veía el ""40 cosas"" me lo pase genial! Si algún día voy a Berlín sería genial verte",P,127,24
798556925764009984,@gbudino venite a hablar de tus teóricos virtuales! vengan con otros de la cátedra! también de como usan las polimedias,NEU,119,20
783221220649172992,"@Starbucks_CT Hola , queria preguntarte si el nuevo cafe Chiapas, es el mismo shade grown porque voy a hacer degustacion pronto ...",NEU,131,22
778786728559513600,"Que triste, es el primer dibujo que quiero que vea, que de verdad me gustó, en el cual me esforcé más que en otros, y no creo que lo vea",N,136,30
818245397571403776,@luismartiinez28 yo estoy en primera fila,NEU,41,6
800505876868169732,"#AMAsTNT @BrunoMars abriendo los AMAS guao!!! , esperando a @ladygaga queen !!! Peru",P,84,13
788856582138363904,"@dannyviLe Si el propósito es erradicar las armas de la calle, el método es eficaz y eficiente. No sé si justo @dlarrauri",NEU,121,22
796550693851168769,@musadorada a tu PI? Pues asumo que si. Será tipo conferencia y te daremos certificado. Pasame tu nombre completo,NEU,113,19
817409258253877248,@edwardchdz @GalMty discúlpame! Apenas vi! No todo estaba abierto y normal,NEU,74,11
785649591911714816,"...para regalar. Así que si alguien está interesado pueden buscarlo tipo 12md cerca de la plaza de la cultura, donde suele estar.",NEU,129,22
773000337972133888,No soy capaz de dormir,N,22,5
"8,1632E+17",@KoenmaJr20 probando nuevos Morning show! @ExaFM me aburre ya! Se ha vuelto demasiado tonto el programa! Extraño a @Cecidelacueva,N,129,19
808818921692401664,"Si es que llego a tener hijos no les pondré nombres difíciles de escribir ni de pronunciar, para que no los molesten como a mí jaja",NEU,131,26
818832788115902464,@daphnella @goliveros @Tirodopolus las mejores tazitas en la vida yo tengo unos caballitos de tlaque,P,100,15
809382645754957825,Toda mi familia va a estar dormida en mi graduación,N,51,10
783555427887898624,Mi mejor amiga me está desmejoramigando espero que mary no lo haga también: (,N,77,14
813387321261359104,#MiCabalaEs la de mi hno siempre fue correr la primer ola del año para pedirle a Lemanjá olas todo el año,NEU,105,21
767125834931003392,@ajamaica empezando Python con @platzi emocionada,NEU,49,6
808873050200506369,"@abdielsmusic #TeamAbdiel #barbies no hay mejor cover que este, en realidad todo es hermoso con tu voz",P,102,17
812151368689577984,@Kyarahidalgo la triste historia de mi vida,N,43,7
769681498815496192,"Y venga, cuando os veáis sin un puto duro, acordarse de mi guapis",N,65,13
758355129896755200,@isachi8 gracias!!!!!! Washis estoy feliz y aprovechando todo lo q puedo gracias por los deseos y buena vibra. Un abrazote a la distancia,P,137,23
795161282416668672,El segundo video del Otaku Fest está a un 60% (?) ;_; Espero esté listo para el día lunes,N,89,19
799542241685598208,"Lo lindo d usar Loquendo o mostrar mi cara es que los canales de salseo te ignoran, las redes no te verif. y marcas no te toman enserio.",N,136,28
817594257972330496,@Elenacastillo08 Yo tambien y me faltan 2 añales,NEU,48,8
816357157155155968,"Pues yo llevo 2 meses haciendo #gazolinazo; no tengo dinero para reparar mi carro. Y creo que ahora, después de esto, se irá al yonke.",N,134,25
811651166425653248,#KeikoLaMujerDelAño ... Gracias por poner las bases al partido mas bueno de todos los tiempos. Somos Naranjas,P,109,17
800761851600576513,Me siento estafada con la hamburguesa pensé que era de pollo pero de pollo con pavo 🦃 #nomegusta,N,96,18
807016543028555778,Es bueno aclarar las cosas,NEU,26,5
800325426044436480,@leondaraki @mx_df no sería mala idea,P,37,6
772055662339784704,@Caspitoo pero eso no es abstracto,NEU,34,6
771017206494822400,mi hermana kylie la vasca como la echo de menos,N,47,10
767756240034361345,@EduEmoEsc muchas gracias por seguirme. Nos leemos,P,50,7
808082200361136128,Era más fácil ir hasta el cuartito de utileria y traer una red nueva,N,68,14
802168993628979200,@coco_cocain Pero sal... Yo lo hago cuando pasa algo así. Soy el lacra de la familia.,N,85,16
769580253459148800,@Idolsftdjom @_jesus_OM @DanieloviedoM obviamente tia JAJAJAJAJA q soy la mayor  osqqqqq pero venir ya ofu,NEU,106,15
772889655100469250,"Me quedan 2 capítulos de la sexta temporada de PLL, y no quiero acabarla porque sino hasta que doblen la 7 no podré ver nada más",NEU,128,26
806979207674916865,@Jaspn_ Yo voy de fijo. Ahora llamo a reservar,NEU,46,9
772547740081524736,@manowl @lugaricano Pero es absurdo! Y más si argumentamos que muchos españoles se ven obligados a salir de España...,N,117,19
817767274081878016,Top de cosas inútiles que guardo en mi memoria: - Diálogos completos de Shrek2 - Dos canciones de Selena Gómez - Su número de teléfono,P,134,25
802369892620111872,"@Mausaga vieras dolor jure nunca más volver a ese lugar, queda en PZ para los interesados",N,89,16
771499337834725376,Pos yo tambien estoy triste,N,27,5
768012657815392256,"@nenina74 @CrisLaLider no estoy de acuerdo, las cicatrices siempre recuerdan dolor, sufrido o provocado",N,103,14
798407402626449410,"Cuando se acuerda me escribe, mas lenda",NEU,39,7
787738825552334849,"Entre lo positivo, está el hecho de que no tendré esas responsabilidades extra que adquiría sí yo quedaba electo. Pero mae yo quería",NEU,132,23
768031593680306176,me voy a quedar afónico de tanto hacer guturales con fiebre,N,59,11
800074815520509956,"Suerte nivel, llame a la pizzeria para pasar por una pizza y llueve cuando deje mis sombrilla perdidas",N,102,18
761764711637606400,Regunion familiar en Huanchaquitoooo #siempreunidoslosquierograciasportodoo,NEU,75,5
809070270782783488,"#PapáNoelYoQuiero que regrese, pasar los ciclos, y lo más importante, dinero pls ya mucho me enseñas la humildad",NEU,112,18
811059885374849024,@mario_hart @NicolaPorcella ese punto no afecto nada igual a Diana se le perdono varias faltas como saltarse los escalones.,NEU,123,19
810810220507234304,Que tu primo te llame tan tempranito para que lo ayudes que esta detenido en la comisaria no tiene precio #muerodesueño,N,119,21
817786219560058880,"Ahora sí conejito, llámala y mándala a la mierda de mi parte",N,60,12
772135006298841088,@Loulogio_Pi Lo importante es que la serie pueda seguir. No importa si es otra partida mientras estéis los 2 y sea en el mismo punto,P,132,25
785641959570468864,@MhBazzino10 Hola María Helena!!! Muchas gracias amiga. Mañana iniciamos con mucho gusto con la info desde aquí. Abrazo grande,P,126,19
792219664013074432,Estoy en mi casa encerrada en el carro con musica full cuando debería de estar en algún lado,N,92,18
808480617092579328,"Agradece todo, cada momento, cada situación, sea positiva o negativa, ya que la positiva nos hace felices y la negativa nos hace sabios",NEU,135,23
816168730682081280,"@AlbertoMoolina sobres, yo llevo los juegos de azar. Tu completa lo demás",NEU,73,12
816312592884846592,"Aparentemente superados los efectos de la venganza de Moctezuma, cogemos camino a Chiapas ... porque mucha historia nunca es suficiente",P,135,20
771057046296879104,"@crisasanz gracias, guapa!! menuda promoción me haces!! eres un sol",P,67,10
802944930813386752,"Literalmente estoy destruida ,perdón no hacer YouNow Es que realmente me siento súper mal.",N,90,14
816339796834385920,"#QueNoSePierdaLaCostumbre De Querernos, amarnos, respetarnos, cuidarnos y estar juntos toda la vida",N,99,12
803244397705969665,"@Mariete772 igual estaba en exámenes finales y estuve muy inactivo, espero volver a la normalidad de ahora en adelante",NEU,118,19
817219520955695104,"Tenia la idea de comprar un carro este año, pero ahora nevermind, me tendre que traer a petunia(mi bici) a TJ",N,109,21
808272130064482304,"Mi ultima semana de trabajo,que triste todo amigo,paso volando el año no creo",N,77,13
818678291783708677,Mi iPad estuvo 5 días abandonada en mi carro,N,44,9
794567899998392320,"Papá:Yo quería ir al clásico contigo nena,pero el domingo juego 3:30pm y otra vez no me verás. Yo: Ay noooo papi",NEU,112,21
798535139332603904,@MarinesStrasser ahhhh es genial eso pero esytoy de viajeeeeee! beso y mucha suerte!!!,P,86,13
771100160868880384,¡¡No a las agresiones sexistas durante y después de las Fiestas!!  #Sangüesa,N,76,12
785693508849971200,"Oigan no, no nos hagan eso a las locas, madrugar no es pa nosotras. Así que, cadena de oración pa que pueda dormir aunque sea 3 horas.",N,134,27
806696427883790336,@twocannn a mediodía? La próxima no lo dude! Aunque me vea serio yo soy un carajo buena nota!,P,93,18
812551413679161344,Camino a casa solo fueron 3 chelas,NEU,34,7
818290610180386816,me sorprende la homofobia y sus manifestaciones inesperadas... lo digo por mi,N,77,12
801892896936968192,Dateame: albañil bueno bonito y barato please. Pintor de fachada y carpintero. Se agradece!,NEU,91,14
811412976590688256,Una pizza. Una conversación amena. Amigos. Buena noche,P,54,8
774173073834520576,"Hola, me molaría hcerme un cambio drástico con mi pelo, lo que pasa es que no se hacerme lo que quiero y tengo que pedir ayuda",N,126,26
801199435841765376,"Bueno yo puse todo de mi parte, paso siguiente: descartar lo pensado. Después que no me salga con que no lo intente. Bless",NEU,122,23
817646976053428224,Me gustabas para ver películas y series acostados pero preferías a tus amigos,N,77,13
814585355391221760,Miraflores dime que dentro de ti hay buenos polos,NEU,49,9
784856579795513344,"@rafa514x será que un ""entreno"" es un entrenamiento ""artesanal""? Digo, como ahora todo es ""artesanal""...",N,104,15
780613787376242703,@andreareyes6767 hola odiosa me hace falta,N,42,6
798392087205072897,"A veces tengo ganas de joder y joder por fb, luego recuerdo que ya soy profesional y debo parecer normal, así que se me pasa",NEU,124,25
767757384395714560,@YEYIximmm hace una semana que se sabe  yo ya espero la edicion completa del juego,NEU,82,15
816277829516165120,"@Fridaricky así como estas... Primero abajo, pero comiendo panochita suave, y luego atrás para dejarte la ir muy duro! Qué rico",P,127,21
805547208191963136,@cbaballe2 me acabas d romper el cora pero igual es el mejor del mundo jeje,NEU,75,15
793929854219653120,Creo que soy la única que nunca se ganó la entrada para jaque jaja,N,66,14
797131613851283456,@eunhyukeeprince por eso yo también tengo mis bias.. y apoyo a los demás pero la mayoría del fandom no y pos..,NEU,110,21
794701150356434945,"El fin pasado le rogué demasiado a mis papás por unas Nike, y no me las compraron",N,81,17
771947976302456832,"Y hoy por primera vez me salí con el permiso de mi mujer pero no es eso el detalle, si no saber q estarán a mi lado y q llegaré a casa",P,134,32
802146036072456192,Lo peor de mi cumple es que ese día empiezo mis clases de nuevo!!,N,65,14
797498579178770432,Y desperté y me fui llorando con mi mamá. Desperté en el sueño como unas 5 veces. Nunca había batallado tanto. Me muero si me pasa sola,N,135,27
768571461900591104,Tú que he ido a cenar a mar de cristal y me he inflado y me duele la barriga,N,76,19
812111423102926851,@Leiva89 lo puse y ví la INT de Manning. Está empezando igual,NEU,61,12
808898574071304192,"Por payasa debo hacer un trabajo grupal para mañana, algunos grupos aún no terminan y yo tengo que hacerlo en máximo 2 horas",N,124,23
798874400019849216,"...y todo lo que hagan, háganlo con amor. 1 Corintios 16:14 Buen dia a todos",P,76,15
795839599897497600,Comenzando mal la semana enfermandome,N,37,5
806988355116343296,"@PLLadictos I need you help! Siento que soy la úmica que no a superado Gossip girl, como tu con Stelena asi de mal estoy...",N,123,24
796223033723723776,"Hoy mejoré un poquito, para alguien que no hace deporte hace como 1 año, hacer 4K luego de 1 semana de empezar esta bien creo.",P,126,25
815768999879286784,Que triste que estas con alguien tan vacía,N,42,8
808139453021777920,Me encanta la olla de carne pero no me gusta que por ser sopa no me mantenga llena bastante tiempo,NEU,98,20
816461396049272833,@szerenata toda la suerte del mundo en tu nuevo proyecto /espacio / hora . Te quiero mucho amiga mía . #mty #orgullo,P,116,22
803577475301253120,"Despertar con la noticia de esta terrible tragedia . Dios los tenga en su gloria campeones , sabiduría y resignación para las familias",N,134,23
778795757985865730,@SanzZeriTica El Chavo no estaba triste,P,39,6
772421566026113024,"@A3Noticias @tv3cat Que despropósito, no invitar a @KRLS al G20 ¡¡ .. Estoy indignado¡¡ Tiene que ser 1 error¡¡",N,111,19
810851272660230144,@CuadradoAndres @grazianopascale @adeladubra jaja muchas gracias!!! muy buena onda de todos los implicados!!!,P,109,13
817608183439036417,Y aveces necesito alguien con quien platicar,N,44,7
813031761659699200,El 25 de diciembre es para ver películas navideñas y especiales de navidad,NEU,74,13
817584192498397184,@OlgaMatilde lo bueno que los años se están yendo muy rápido y pronto vendrá el siguiente invierno,P,98,17
818578154075918336,"Ayer me robaron descaradamente, jamás acompañes a tu mamá al centro comercial con tu tarjeta de la beca",N,103,18
817475723401240578,"@Diablin13 Sigue pendiente de nuestras redes, estaremos regalando boletos para la premiere.",P,91,12
803412363055628288,"@FS_OL_Qbnfangrl Hoollii!! Acá descansando, después de un día muuy largo lleno de trabajo",NEU,89,13
812803381462966272,"Me había acostado y recién me levanto y son las 6:34, yo pensé que ya iba a estar todo listo, la comida y el escabio en la mesa ahre",N,132,29
818130147366813696,"Terminarán odiándome, como casi todos los padres que me conocen",N,63,10
814582378760835072,"Aunque la fresa se vista de seda, peda se encuera. Ahora un nene perdiendo la razón por repetir lo que le dicen.",N,112,22
817935800268636164,@EduardoRamos95R aquí ando me enferme de la garganta jajaja ntp sígue jugando amor te amo mucho! Te extraño popochas,P,116,19
