id,sentencia original,label
819266726282088448,"Ya terminé las temporadas disponibles de RPDR en Netflix y pues no mamen, necesito ver la que sigue.",P
819346948914290688,@_zylx jajaja que grosero! La dieta de la zona consiste en comer en la zona en la que andes,NEU
817484487038734336,¿¿Alguien sabe si también bloquearon el camino a Belén??. . . Es que no me trajeron nada los reyes magos,N
819056781510983681,"Necesitamos urgentemente un caballero Jedi que devuelva de nuevo el equilibrio en el universo ""otro genio"" miss u David Bowie",NEU
819031597009797121,@OscarBurgosTv @beyafaby espero que algun dia llegue a ser un gran comediante como tu y todos los grandes de aqui de mty!,P
819102088256831488,@LuisDRomo estoy apunto de no pararme a hacer pipí porque me da mucha flojera estarme parando tantas veces okk tanta agua es mala,N
817596153466392576,"no te doy corton porque me mantengo distraída me odia y me trata de la verga pero yo la amoooooo, la quiero hacer mía",N
817526661587431424,"@jcpasar me inculcó que por muy difícil que sea, al toro se le toma por los cuernos. Y aquí voy, a cerrar un círculo más",NEU
817575004841934848,"10 km diarios, subir al piso 51 de reforma por las escaleras, algo voy a tener que hacer jajaj pero lo bailado nadie nos lo quita",P
814252198355824640,"No me pueden dar más puto asco los hombres, muéranse ya. Una nena más en el mundo ha perdido la razón por repetir lo que le dicen.",N
816285680850509824,"Es asi como sentir emocion xq algo bueno va a pasar, estoy feliz xq ya el cambio esta en la esquina y presiento que todo va a mejorar",P
764625478317596672,"Sólo y triste bajo el sol en la playa busco amor debe haber un lugar para mí Gentes vienen, gentes van olas, agua, luz, y sal,,, la la la",NEU
818262781074010112,@JCorHe sorry por el oso,N
819246472365539330,@mexicanfoodporn y ustedes comieron doble ronda,NEU
818704998410387456,Me encantaria poder dejar ese puto vicio,N
819195199855489028,Tengo que dar 3 regalos la próxima semana!!!,P
819357553234739200,Por eso les digo que no se ilusionen chavos,N
819411171879059456,Y le entregas tu corazón .. a la persona equivocada,N
819399264480600064,Tenía rato que no me sentía así de cansado. Pero feliz,NEU
819419716779409408,prometo ir más al cine y leer muchos libros que tengo pendientes,NEU
818842985634873344,"@Lauentuiter Está sensacional, gracias por compartir y lo mejor para ti en 2017",P
818877570946957312,@Nominalia @shishanyu ya estoy haciendo la transferencia de dominio porque @akkyMx son lo peor.,N
818694971163168768,"Odio que mi novio no tenga tw, no puedo tirarle indirectas sobre cuán enojada estoy",N
819342352640802816,"Tu novio el fresa | Yo merengues. Digo, que feo que feo eso de las frutas.",N
819231851193647104,La triste historia de la chica que se durmió sobre sus lentes y ahora los usa chuecos.,N
819076030216470528,"@Tiendas_OX, entonces la hora feliz de William Lawson's no es de 6-10 AM? Entonces que voy a desayunar?",NEU
819251487129800706,"@MiMovistarMX buen dia pregunta, actualmente hay problemas con la red?, mi equipo no conecta a la red Mucuaa gracias",N
819042817255374848,"-Disculpe ¿Qué hora tiene? -Está equivocado señor, esta es una casa de empeño. -Lo sé pendejo, ahí empeñe mi reloj",P
817395882995961856,"@EduardoRamos95R hola gordi, buenos días, ya no me avisaste si estás bien? No pude dormir bien por esperarte te amo muchísimo",P
818716972926046208,"No me gusta cuando se tiene que ir a su casa, osea es como... No puede vivir a lado de mi casa?",N
817516611548516352,Gracias Reyes me hicieron el día... Pero a los hijos de su puta madre de las grúas reyes por llevarse mi camioneta #felizdiadereyes,N
818823561317990400,Hola realidad pensé que llegaba tarde a clase y resulta que entro 8:30 jaja no estoy acostumbrada a carburar antes de las 9 am,NEU
817016489857482755,"O sea, cuando ando en malos pasos, me sale una persona súper bien ... ya no sé qué hacer con los 2. Llevame Diosito Jajaja",NEU
815706375695142912,"No entiendo porque le hacen feo a los chistes de ""me bañe el año pasado"" y sus derivados. Son bien divertidos y nunca pasan de moda",P
805653249378422784,"31. ¿y tienes el pelo teñido?: Si, ya no lo quiero tener así se me maltrató. 32. si pudieras teñirte el pelo de que color seria?: Negro",NEU
798072503000141824,"Ser libre es lo mejor que puedes sentir, dejar de hacerle caso a los demás y hacerte caso a ti mismo es la mejor sensación en la vida",P
816961168560549888,Cada año Mau me súper jura y prejura que vendrá a eso y nunca viene por más que le digo que le invito los tacos de a metro no jala.,N
818600892752687105,@VonnePadilla que triste maldita obesidad,N
819267447043694592,@ShesAlePence las mías siempre tienen vato,N
819031484879216640,@ohlalonde ni modo a hacer nuevos amigos,N
819053748756553728,@zahirecoronel shit todo por la mendiga evaluacion docente,N
818938751946588160,@Dannvvillegas vida de adulto independiente a la Ceci Medina,NEU
819299220347879424,"@Ache_La la verdad quedo culero el fotoshop, me esforzaré más",N
819245900333776896,"@vmontufar Gracias, querido! Te mando abrazo de vuelta, espero verte pronto",P
819413770531438592,A veces solo necesito un novio para que me rasquen la espalda,N
818702314244636672,@KarlySap JAJAJAJAJAJAJA pongo muchas malas palabras aquiiii! que oso! Que no las vea!,N
819054333052551168,Pues ya en dos semanas regreso a dar clases. Estoy tan emocionado como aterrado,NEU
818858674152153089,El 2017 lleva nueve días y ya tengo el celular y el corazón rotos #FML,N
818935175451185152,"Hola @rofacio para renovación puedes pagar no solo en agencia, también en cualquiera de nuestros agentes",NEU
819271667398516737,@verania @TheHomeDepotMx tu la correrás completa? De relevos cuánto tiempo es? la neta si me ando animando,P
819053962158571520,Estás viendo que estoy loca y todavía le das fav a esa putona. Así no se pinches puede.,N
818932897772093440,"la neta yo nunca he dejado de sufrir, de chiquita fui asmática y ahora tengo rinitis; mejor me muero",N
819166271740723200,Deberíamos de ser inmunes a cualquier enfermedad y más si ésta es gripa de la que no te deja dormir,N
819270155599364096,"Yo amo a los dos y soy fanática de los dos, desearía que ganará @hijodelfantasma pero también desearía que ganara @GarzaaJr",P
817682164728926212,"@cascaruffo Buenos días tía marce!! Espero que estés bien, que tengas un feliz fin de semana, te quiero, te mando muchos besos!!",P
819021033801805826,Se acabo la cena y mi hermano me ofreció la suya cuando acepte se me quedo viendo y dijo jaja no es cierto.,N
816341069281378305,"#EsteAñoJuroQue me portaré bien, seré mejor madre y mejor Hija, y sé que me he portado mal, pero les prometo que seré mejor persona",P
817583466862772224,"Anda dando vueltas a mi kbza algo muy chingon y me voy a desconcentrar, si te pasa algo igual a lo mio, te lo recomiendo.",P
814545183995899905,Lo bueno: vine a Chihuahua. Lo malo: solo una cosa no fue lo que esperaba. Pero: hice nuevos amigos y amigas por fin nueva gente bonita,P
816511299412705281,Y así ws como te extrañas de a tus amigos de la prepa  y agradeces por convivir más con niños por que puedes entender mil cosas,P
756002242503643141,Contestarle a mi novio 2hrs y media después porque neta mi celular murió y que me escriba un ¡OH YA!???? O sea neta no me creyó o como??,N
816030759832129536,Cómo le avanzamos ya q mi compañero se tomó la molestía de venir a mi ofi (o sea casa) ahora q voy a comer porq ni tiempo de pedir comida,N
819339530293641217,Es muy triste esta noticia,N
819042656185618433,Lo extraño mas de lo normal,N
818741158402633730,@miembrosalaire inviten a @Fer_DelSolar estaria muy divertido,P
819038585084989440,Me siento bien cerdo en este momento jajajajjaa,N
819060020344197120,@Mijail_13_96 jajajajajaja desearía estar más bueno que esa hamburguesa,P
819172052875755520,Todo es mas fácil cuando vas seca a la uní,P
819081941613998080,Extraño a mi novia y solo tengo un dia sin verla,N
819040148176470016,@piixiieedust Sí me gusta un chorro pero extraño mucho mi pelo largo,NEU
818670545487233024,"Por amor de Dios, alguien me quiere llevar?? Naaah mejor me lanzo sola",P
818839625485680640,Díganme ridícula pero mañana traigo mi cobijita de vaquita porque siento mucho frío .,NEU
818997166035369984,"Amigos, si bloqueo a alguien aun así pueden seguir viendo mis tweets, cierto? #JustAsking #ItsJokeHoney",N
819306868086603776,"Si algún día llego hacer mi horario como yo quiero, ese día yo invito las chelas.",P
818937751244374016,@medinaaeh las fotos de tu perro también estarían a salvo conmigo ya convive conmigo en la escuela.,NEU
819094691060793344,Sabía que guardar esa media torta de pastor era lo más inteligente conozco el alcance de mi glotonería,P
819238876300578816,@cherolero @DomesticoMX hola. Cuesta 80 y no importa la hora que llegues. Pero aprovecha por lo menos una horita,P
817488165091110913,"Estoy muy orgullosa de ser mexicana, y creo que todo esté clima actual puede ser una oportunidad para ser mejores",P
819050120545206276,@vaqueromx7 bueno ni tan niño bueno he jajaja ahora ya todo un niño malo y a que se debe el cambio?,NEU
792949283066556417,"-""Aiiiiiii Por k ziempre te tomaz fotoz asiendo jimnaziaaa??????"" - Porque puedo, porque soy flexible y porque es MI perfil. Te amo",P
791768981312933888,"- Te tengo un trato, préstame tus audífonos y tu adaptador (pausa...larga) - Ah, y el trato? - Ay, préstamelos Negociación 100% real.",P
812698823776604164,"Hoy es noche buena? Buena o navidad? Buena navidad! ah si paty, paty? Si pâti navidad, que rica como para una noche buena, merde",P
813775614079442944,"- Doctor, ¿Cómo voy a quedar de la vista? - Tendrá mirada erótica. - ¿Así bien sexy? - No. Va a ver pura verga. -",N
815825453726502912,"Es la primera vez que no voy a un concierto de Cafe Tacvba aquí en Acapulco, que mal fan soy . Nunca me había perdido uno.",N
799034646935797761,"Mi celular no sirve. ¿Por qué lo dices? Es que no me llegan sus mensajes. A lo mejor no te ha mandado mensajes. QUE NO SIRVE, DIJE!",N
773710630956130304,"¡Rápido a qué comprar el iPhone 7 antes que saqu...! ¿Cómo, ya lo están presentando el 8? Bueno, ese mero a que com... ¿Ya van en el 9?",NEU
798663957980606464,"De niño veía luces en el cielo y creía que era un ovni, hoy suena mi cel y pienso que es un msj tuyo, años pasan y sigo igual de pendejo.",N
818557062300991495,@DanCampos jajajaja como buen republicano,NEU
816722466450132996,@pamezunigac @InvictosSomos no eres la única,NEU
818989752082898945,Extrañaba tanto esto Fue un gran día.,P
819067471797821440,@GabyMeza8 yo porque me obligaron habia pura señora,N
819017395989725184,@ClaudiaBerrie jajajaja ay amiga bendita tú que estudias eso..,P
818894505743187968,"Ojalá ya mañana tuviera todo listo, que ya tuviera casa",P
819038943823953921,"Éste es chirri, pero tiene una historia muy bonita. #BeachGames! Inked.",P
819035616876892161,Hoy ha sido un día terrible. Qué bueno que ya se acabó.,N
819021023978881030,Amigos es mi segundo día haciendo ejercicio y ya me quiero morir #Aiuda,N
819085146137698304,Ya me acostumbré a dormir tarde. Luego es un maldito problema para despertar temprano,N
818951893221306368,Ver el amor en las series de Netflix y pensar: algún día encontraré algo igual?,NEU
819062434241646595,"@ad_springall aaaaajajajajajajajajaj pues me lo rompió, y yo diciéndote hace una semana era mi todo hahaha",N
816512891360833536,"El dólar por las nubes,inversiones bloqueadas por Trump, gasolinazos, señor presidente, el país se cae a pedazos!",N
818908852745711616,"No me acordaba lo cute que me veo con el cabello largo lo acabo de extrañar, plis regrésenmelo",N
819164350573408257,Buenos días!!! Para vivir nuevas eeriencias tendrás que atreverte a dejar atrás la comodidad de las costumbres... Suelta... Besitos,NEU
819213022463922176,"@elchangelm pero ahí fue gente naca desde el inicio de los tiempos carnal, ahora Galerías está empezando a valer verga",N
819037379633651712,"Y trozos de té de limón, bueno esa hojita y otras cosas verdes pero me comí la mitad estaba muy llenador",NEU
785982177922068484,"@sandralf y eso???/ no sabes los gustos de tu macho alfa, lomo plateado, piel de lija, barba de leñador, voz de espartano?????",NEU
818444601694547968,Buenos días!! No te preocupes por anticipado ni te pongas cargas que no te corresponde llevar. Disfruta de lo que tienes ahora... Besitos,P
814477167329497088,Hoy mi hermano se va a Italia y yo... no llego ni a chimilco ! quiero irme a las Europas de nuevo  !!!!,N
815444424427769856,@boigen y cuando te regresas? Se me hace que ya no nos vimos de nuevo! Feliz 2017! Sera ya en Alemania entonces! (voy a Utrecht),P
810353328848769024,"@Hernanleb Créeme que si, y lo peor de todo es un iPhone 5 yo tenia el 5s, y ahora quiero el 7 plus mi eterno amor.",P
790064005087834112,"No lo sé, no soy sientifiko. Pero publicando que lo eres, solo diciendo que lo eres chambón, ect. No vas a cambiar nada, de nada, de nada",N
817651401425723392,"@AngelFabs90 ay, la verdad es que si soy el más feliz del mundo con mis Beats. Junto a los Beats los EarPods y los AirPods son una basura",P
813423660107059200,"@MarcoEspindola5 Ni pepsi rey ! Perdió el ame !!! La neta se hecho para atrás y eso le peso, Yo digo q era meter a Darwin y Buscar el 2do",N
818553169320017920,@Homerolll Me da miedo verlos,N
818931113192062978,@samanthaHM18 con todos tus dias ocupados,N
819036666287394817,@jancarlobg sí te extraño en mis notificaciones,N
819340925151252482,Estoy malito No quiero salir de mi camita.,N
819393725222813696,Extraño ver las películas de Batman en mi iPod,N
819264471931768843,Los cambios ... Siempre me ponen muy tensa y nerviosa,N
818877502017900544,Aún soy demasiado cobarde para denunciar el acoso a la mujer,N
818955739960111104,"@motivacionhg ¡WOW! Excelente frase, me gusta mucho tu perfil, le dedicas mucho",P
818884651846602753,#FelizMartes les tenemos un excelente trabajo que creemos que les va a encantar.,P
819223672619724800,@TampicososTV @demoniawolf y y la broma de quitarle la seccion a juan carlos manzano,N
